10970,[6.]
10971,[6.]
10972,[5.]
11109,[5.]
11110,[6.]
11111,[5.]
11112,[5.]
11113,[5.]
11249,[5.]
11250,[5.]
11251,[5.]
11252,[6.]
11253,[5.]
11388,[5.]
11389,[5.]
11390,[5.]
11391,[5.]
11392,[5.]
11528,[5.]
11529,[5.]
11530,[4.]
11531,[5.]
11532,[5.]
11667,[5.]
11668,[4.]
11669,[5.]
11670,[4.]
11671,[5.]
11672,[5.]
11807,[5.]
11808,[5.]
11809,[5.]
11810,[5.]
11811,[5.]
11812,[5.]
11946,[6.]
11947,[5.]
11948,[5.]
11949,[5.]
11950,[5.]
11951,[5.]
11952,[5.]
12085,[5.]
12086,[5.]
12087,[4.]
12088,[5.]
12089,[5.]
12090,[5.]
12091,[5.]
12092,[5.]
12093,[5.]
12225,[5.]
12226,[5.]
12227,[5.]
12228,[3.]
12229,[5.]
12230,[6.]
12231,[4.]
12232,[3.]
12233,[5.]
12365,[5.]
12366,[5.]
12367,[5.]
12368,[3.]
12369,[4.]
12370,[5.]
12371,[4.]
12372,[5.]
12506,[5.]
12507,[5.]
12508,[4.]
12509,[5.]
8078,[5.]
8079,[5.]
8080,[5.]
8081,[4.]
8082,[5.]
8217,[5.]
8218,[5.]
8219,[5.]
8220,[5.]
8221,[5.]
8222,[5.]
8356,[5.]
8357,[5.]
8358,[5.]
8359,[6.]
8360,[4.]
8361,[5.]
8362,[6.]
8496,[5.]
8497,[5.]
8498,[5.]
8499,[5.]
8500,[5.]
8501,[5.]
8502,[5.]
8635,[5.]
8636,[5.]
8637,[5.]
8638,[5.]
8639,[5.]
8640,[5.]
8641,[5.]
8642,[5.]
8643,[5.]
8644,[5.]
8645,[5.]
8774,[5.]
8775,[5.]
8776,[5.]
8777,[5.]
8778,[5.]
8779,[5.]
8780,[5.]
8781,[5.]
8782,[6.]
8783,[5.]
8784,[5.]
8914,[5.]
8915,[5.]
8916,[5.]
8917,[5.]
8918,[5.]
8919,[5.]
8920,[5.]
8921,[5.]
8922,[5.]
9057,[5.]
9058,[5.]
9059,[5.]
9060,[5.]
9061,[5.]
9199,[5.]
9200,[5.]
9201,[5.]
9340,[5.]
9349,[5.]
9488,[5.]
9489,[5.]
9627,[5.]
9628,[5.]
9629,[5.]
9630,[5.]
9767,[5.]
9768,[5.]
9769,[5.]
9770,[5.]
9771,[5.]
9772,[5.]
9773,[5.]
9774,[5.]
9775,[5.]
9776,[5.]
9907,[5.]
9908,[5.]
9909,[5.]
9910,[3.]
9911,[3.]
9912,[5.]
9913,[5.]
9914,[5.]
9915,[5.]
9916,[5.]
10047,[5.]
10048,[5.]
10049,[5.]
10050,[3.]
10051,[4.]
10052,[5.]
10053,[5.]
10054,[5.]
10055,[5.]
10191,[4.]
10192,[5.]
10193,[5.]
10194,[5.]
10195,[5.]
10333,[5.]
6510,[4.]
6649,[5.]
6650,[5.]
6651,[5.]
6652,[5.]
6653,[5.]
6787,[6.]
6788,[5.]
6789,[5.]
6790,[5.]
6791,[5.]
6792,[5.]
6793,[5.]
6794,[4.]
6795,[4.]
6928,[5.]
6929,[5.]
6930,[5.]
6931,[5.]
6932,[5.]
6933,[5.]
7068,[6.]
7069,[5.]
7070,[5.]
7071,[5.]
7072,[4.]
7209,[5.]
7210,[6.]
7211,[5.]
8073,[5.]
8074,[5.]
8213,[5.]
8214,[5.]
8353,[3.]
8354,[5.]
8355,[5.]
8493,[3.]
8494,[5.]
8495,[5.]
8633,[6.]
8634,[5.]
8773,[5.]
8913,[6.]
7653,[4.]
7654,[5.]
7792,[5.]
7793,[4.]
7931,[4.]
7932,[3.]
7933,[4.]
8068,[5.]
8069,[5.]
8070,[5.]
8071,[4.]
8072,[6.]
8207,[4.]
8208,[5.]
8209,[4.]
8210,[6.]
8211,[5.]
8212,[6.]
8345,[3.]
8346,[3.]
8347,[4.]
8348,[5.]
8349,[6.]
8350,[5.]
8351,[4.]
8352,[5.]
8485,[5.]
8486,[6.]
8487,[5.]
8488,[5.]
8489,[5.]
8490,[4.]
8491,[4.]
8492,[5.]
8624,[5.]
8625,[5.]
