10970,[14.]
10971,[17.]
10972,[19.]
11109,[14.]
11110,[13.]
11111,[15.]
11112,[12.]
11113,[24.]
11249,[17.]
11250,[18.]
11251,[17.]
11252,[15.]
11253,[29.]
11388,[33.]
11389,[18.]
11390,[15.]
11391,[15.]
11392,[15.]
11528,[26.]
11529,[18.]
11530,[19.]
11531,[15.]
11532,[15.]
11667,[18.]
11668,[27.]
11669,[17.]
11670,[18.]
11671,[18.]
11672,[16.]
11807,[18.]
11808,[22.]
11809,[16.]
11810,[17.]
11811,[19.]
11812,[18.]
11946,[26.]
11947,[19.]
11948,[20.]
11949,[20.]
11950,[19.]
11951,[15.]
11952,[19.]
12085,[21.]
12086,[23.]
12087,[24.]
12088,[23.]
12089,[23.]
12090,[18.]
12091,[18.]
12092,[17.]
12093,[19.]
12225,[22.]
12226,[30.]
12227,[26.]
12228,[25.]
12229,[29.]
12230,[28.]
12231,[21.]
12232,[25.]
12233,[22.]
12365,[24.]
12366,[25.]
12367,[25.]
12368,[27.]
12369,[24.]
12370,[29.]
12371,[22.]
12372,[23.]
12506,[32.]
12507,[25.]
12508,[24.]
12509,[29.]
8078,[18.]
8079,[24.]
8080,[23.]
8081,[23.]
8082,[17.]
8217,[24.]
8218,[23.]
8219,[18.]
8220,[18.]
8221,[15.]
8222,[18.]
8356,[19.]
8357,[21.]
8358,[21.]
8359,[23.]
8360,[17.]
8361,[15.]
8362,[22.]
8496,[21.]
8497,[16.]
8498,[14.]
8499,[17.]
8500,[25.]
8501,[16.]
8502,[18.]
8635,[15.]
8636,[14.]
8637,[13.]
8638,[14.]
8639,[16.]
8640,[13.]
8641,[15.]
8642,[14.]
8643,[13.]
8644,[16.]
8645,[19.]
8774,[15.]
8775,[16.]
8776,[17.]
8777,[13.]
8778,[16.]
8779,[9.]
8780,[13.]
8781,[14.]
8782,[19.]
8783,[26.]
8784,[19.]
8914,[17.]
8915,[23.]
8916,[17.]
8917,[19.]
8918,[20.]
8919,[16.]
8920,[20.]
8921,[24.]
8922,[23.]
9057,[16.]
9058,[20.]
9059,[24.]
9060,[21.]
9061,[20.]
9199,[21.]
9200,[20.]
9201,[25.]
9340,[20.]
9349,[15.]
9488,[17.]
9489,[21.]
9627,[11.]
9628,[18.]
9629,[11.]
9630,[15.]
9767,[14.]
9768,[16.]
9769,[17.]
9770,[15.]
9771,[16.]
9772,[11.]
9773,[13.]
9774,[14.]
9775,[21.]
9776,[17.]
9907,[11.]
9908,[11.]
9909,[15.]
9910,[21.]
9911,[24.]
9912,[10.]
9913,[19.]
9914,[20.]
9915,[14.]
9916,[20.]
10047,[15.]
10048,[13.]
10049,[18.]
10050,[26.]
10051,[26.]
10052,[13.]
10053,[14.]
10054,[13.]
10055,[19.]
10191,[26.]
10192,[21.]
10193,[13.]
10194,[12.]
10195,[18.]
10333,[16.]
6510,[26.]
6649,[16.]
6650,[23.]
6651,[24.]
6652,[26.]
6653,[18.]
6787,[28.]
6788,[25.]
6789,[22.]
6790,[22.]
6791,[20.]
6792,[22.]
6793,[19.]
6794,[19.]
6795,[19.]
6928,[22.]
6929,[16.]
6930,[26.]
6931,[17.]
6932,[21.]
6933,[23.]
7068,[28.]
7069,[20.]
7070,[30.]
7071,[22.]
7072,[22.]
7209,[20.]
7210,[28.]
7211,[28.]
8073,[24.]
8074,[20.]
8213,[20.]
8214,[21.]
8353,[21.]
8354,[18.]
8355,[18.]
8493,[22.]
8494,[18.]
8495,[16.]
8633,[24.]
8634,[21.]
8773,[17.]
8913,[27.]
7653,[26.]
7654,[15.]
7792,[19.]
7793,[21.]
7931,[21.]
7932,[22.]
7933,[19.]
8068,[19.]
8069,[22.]
8070,[18.]
8071,[21.]
8072,[25.]
8207,[20.]
8208,[20.]
8209,[22.]
8210,[22.]
8211,[18.]
8212,[29.]
8345,[20.]
8346,[21.]
8347,[19.]
8348,[24.]
8349,[25.]
8350,[23.]
8351,[19.]
8352,[25.]
8485,[26.]
8486,[23.]
8487,[19.]
8488,[19.]
8489,[24.]
8490,[22.]
8491,[21.]
8492,[27.]
8624,[27.]
8625,[26.]
8626,[24.]
8627,[24.]
8628,[27.]
8629,[19.]
8630,[17.]
8631,[17.]
8632,[19.]
8770,[29.]
8771,[22.]
8772,[23.]
8910,[20.]
8911,[30.]
7872,[15.]
7873,[12.]
7874,[12.]
8009,[15.]
8010,[16.]
8011,[15.]
8012,[15.]
8013,[15.]
8014,[16.]
8015,[13.]
8148,[24.]
8149,[22.]
8150,[19.]
8151,[12.]
8152,[16.]
8153,[15.]
8154,[16.]
8155,[15.]
8156,[19.]
8157,[22.]
8286,[27.]
8287,[22.]
8288,[26.]
8289,[30.]
8290,[22.]
8291,[16.]
8292,[19.]
8293,[21.]
8294,[20.]
8295,[18.]
8296,[20.]
8297,[20.]
8426,[20.]
8427,[26.]
8428,[21.]
8429,[27.]
8430,[19.]
8431,[17.]
8432,[16.]
8433,[20.]
8434,[15.]
8435,[18.]
8436,[19.]
8437,[19.]
8438,[23.]
8566,[22.]
8567,[25.]
8568,[30.]
8569,[19.]
8570,[20.]
8571,[16.]
8572,[18.]
8573,[20.]
8574,[18.]
8575,[19.]
8576,[19.]
8577,[20.]
8578,[19.]
8579,[21.]
8706,[23.]
8707,[23.]
8708,[22.]
8709,[22.]
8710,[18.]
8711,[17.]
8712,[17.]
8713,[20.]
8714,[20.]
8715,[23.]
8716,[19.]
8717,[19.]
8718,[18.]
8719,[15.]
8847,[21.]
8848,[24.]
8849,[19.]
8850,[22.]
8851,[22.]
8852,[20.]
8853,[21.]
8854,[21.]
8855,[21.]
8856,[17.]
8857,[14.]
8858,[16.]
8859,[11.]
8987,[23.]
8988,[21.]
8989,[21.]
8990,[22.]
8991,[18.]
8992,[21.]
8993,[23.]
8994,[19.]
8995,[22.]
8996,[21.]
8997,[18.]
8998,[16.]
8999,[16.]
9000,[17.]
9127,[24.]
9128,[22.]
9129,[23.]
9130,[20.]
9131,[24.]
9132,[25.]
9133,[23.]
9134,[20.]
9135,[19.]
9136,[21.]
9137,[19.]
9138,[18.]
9139,[20.]
9140,[19.]
9141,[23.]
9267,[23.]
9268,[30.]
9269,[27.]
9270,[22.]
9271,[22.]
9272,[24.]
9273,[23.]
9274,[22.]
9275,[20.]
9276,[22.]
9277,[21.]
9278,[25.]
9279,[25.]
9280,[23.]
9281,[19.]
9282,[21.]
9407,[27.]
9408,[22.]
9409,[24.]
9410,[24.]
9411,[22.]
9412,[26.]
9413,[22.]
9414,[19.]
9415,[25.]
9416,[21.]
9417,[19.]
9418,[19.]
9419,[20.]
9420,[21.]
9421,[24.]
9422,[26.]
9548,[32.]
9549,[25.]
9550,[29.]
9551,[25.]
9552,[20.]
9553,[22.]
9554,[23.]
9555,[22.]
9556,[25.]
9557,[29.]
9558,[23.]
9559,[23.]
9560,[21.]
9561,[25.]
9562,[23.]
9563,[24.]
9689,[32.]
9690,[22.]
9691,[27.]
9692,[27.]
9693,[34.]
9694,[255.]
22037,[22.]
22177,[18.]
22178,[14.]
22179,[12.]
22180,[13.]
22181,[21.]
22182,[13.]
22183,[11.]
22184,[16.]
22185,[12.]
22317,[18.]
22318,[13.]
22319,[15.]
22320,[15.]
22321,[10.]
22322,[10.]
22323,[10.]
22324,[17.]
22325,[9.]
22457,[18.]
22458,[19.]
22459,[20.]
22460,[20.]
22461,[22.]
22462,[12.]
22463,[17.]
22464,[11.]
22465,[12.]
22466,[8.]
22467,[9.]
22597,[20.]
22598,[21.]
22599,[20.]
22600,[19.]
22601,[26.]
22602,[14.]
22603,[19.]
22604,[10.]
22605,[11.]
22606,[9.]
22607,[9.]
22737,[20.]
22738,[21.]
22739,[18.]
22740,[17.]
22741,[12.]
22742,[10.]
22743,[15.]
22744,[9.]
22745,[10.]
22746,[9.]
22878,[19.]
22879,[18.]
22880,[22.]
22881,[18.]
22882,[14.]
22883,[9.]
22884,[15.]
22885,[19.]
22886,[10.]
23018,[17.]
23019,[24.]
23020,[21.]
23021,[23.]
23022,[18.]
23023,[12.]
23024,[27.]
23025,[34.]
23158,[16.]
23159,[22.]
23160,[16.]
23161,[25.]
23162,[17.]
23163,[28.]
23298,[10.]
23439,[21.]
13635,[21.]
13774,[21.]
13775,[18.]
13776,[33.]
13777,[18.]
13914,[23.]
13915,[25.]
13916,[32.]
13917,[27.]
13918,[18.]
13919,[25.]
13920,[22.]
14054,[18.]
14055,[32.]
14056,[34.]
14057,[30.]
14058,[17.]
14059,[17.]
14060,[26.]
14061,[33.]
14062,[31.]
14194,[18.]
14195,[27.]
14196,[27.]
14197,[20.]
14198,[15.]
14199,[24.]
14200,[25.]
14201,[30.]
14202,[33.]
14333,[18.]
14334,[18.]
14335,[18.]
14336,[25.]
14337,[17.]
14338,[19.]
14339,[23.]
14340,[26.]
14341,[28.]
14473,[16.]
14474,[19.]
14475,[16.]
14476,[21.]
14477,[17.]
14478,[26.]
14479,[29.]
14480,[26.]
14481,[33.]
14614,[14.]
14615,[24.]
14616,[15.]
14617,[15.]
14618,[24.]
14619,[25.]
14620,[27.]
14621,[35.]
14755,[15.]
14756,[17.]
14757,[15.]
14758,[27.]
14759,[27.]
14760,[24.]
14897,[16.]
14898,[20.]
14900,[28.]
14901,[31.]
15040,[31.]
15041,[26.]
15180,[32.]
23137,[11.]
23138,[11.]
23277,[23.]
23278,[13.]
23279,[13.]
23280,[15.]
23281,[25.]
23417,[31.]
23418,[28.]
23419,[11.]
23420,[15.]
23421,[19.]
23422,[22.]
23423,[24.]
23424,[27.]
23557,[33.]
23558,[31.]
23559,[31.]
23560,[13.]
23561,[24.]
23562,[25.]
23563,[25.]
23564,[22.]
23697,[33.]
23698,[26.]
23699,[21.]
23700,[17.]
23701,[30.]
23702,[28.]
23703,[25.]
23704,[27.]
23837,[26.]
23838,[36.]
23839,[21.]
23840,[14.]
23841,[19.]
23842,[33.]
23843,[24.]
23844,[30.]
23845,[24.]
23978,[44.]
23979,[33.]
23980,[14.]
23981,[13.]
23982,[27.]
23983,[23.]
23984,[24.]
23985,[20.]
23986,[23.]
24120,[32.]
24121,[12.]
24122,[28.]
24123,[22.]
24124,[24.]
24125,[25.]
24126,[20.]
24262,[14.]
24263,[29.]
24264,[15.]
24265,[30.]
24402,[17.]
24403,[24.]
24404,[29.]
24542,[17.]
24543,[12.]
24544,[17.]
6424,[24.]
6564,[29.]
6702,[28.]
6703,[29.]
6704,[31.]
6842,[25.]
6843,[26.]
6844,[28.]
6981,[29.]
6982,[26.]
6983,[26.]
6984,[30.]
6985,[27.]
7120,[25.]
7121,[27.]
7122,[27.]
7123,[26.]
7124,[30.]
7260,[28.]
7261,[25.]
7262,[27.]
7263,[27.]
7264,[27.]
7265,[37.]
7401,[24.]
7402,[26.]
7403,[25.]
7404,[26.]
7542,[25.]
7543,[22.]
7544,[21.]
7545,[31.]
7546,[22.]
7684,[19.]
7685,[26.]
7686,[21.]
7824,[22.]
7825,[22.]
12122,[16.]
12261,[19.]
12262,[13.]
12402,[23.]
12403,[22.]
12404,[22.]
12541,[24.]
12542,[25.]
12543,[21.]
12544,[23.]
12545,[23.]
12682,[22.]
12683,[21.]
12684,[25.]
12685,[32.]
12823,[29.]
12824,[34.]
12825,[38.]
12826,[39.]
12827,[32.]
12828,[29.]
12964,[36.]
12965,[34.]
12966,[31.]
12967,[36.]
12968,[21.]
13104,[35.]
13105,[36.]
13106,[38.]
13107,[30.]
13246,[37.]
13247,[20.]
6511,[31.]
6512,[26.]
6513,[27.]
6514,[26.]
6515,[26.]
6516,[26.]
6654,[19.]
6655,[25.]
6656,[26.]
6796,[20.]
5122,[20.]
5123,[19.]
5124,[28.]
5261,[21.]
5262,[26.]
5263,[21.]
5264,[24.]
5265,[23.]
5396,[23.]
5397,[19.]
5398,[24.]
5400,[28.]
5401,[21.]
5402,[23.]
5403,[20.]
5404,[22.]
5536,[29.]
5537,[23.]
5538,[31.]
5539,[19.]
5540,[23.]
5541,[23.]
5542,[26.]
5543,[29.]
5676,[28.]
5677,[27.]
5678,[26.]
5679,[28.]
5680,[21.]
5681,[21.]
5682,[20.]
5683,[25.]
5684,[23.]
5816,[28.]
5817,[30.]
5818,[27.]
5819,[19.]
5820,[24.]
5821,[23.]
5822,[25.]
5823,[25.]
5824,[23.]
5825,[22.]
5956,[26.]
5957,[19.]
5958,[23.]
5959,[16.]
5960,[22.]
5961,[26.]
5962,[21.]
5963,[27.]
5964,[27.]
5965,[23.]
5966,[22.]
5967,[21.]
6094,[18.]
6095,[24.]
6096,[19.]
6097,[17.]
6098,[19.]
6099,[22.]
6100,[30.]
6101,[23.]
6102,[18.]
6103,[23.]
6104,[25.]
6105,[19.]
6106,[19.]
6234,[27.]
6235,[20.]
6236,[24.]
6237,[21.]
6238,[25.]
6239,[24.]
6240,[21.]
6241,[23.]
6242,[22.]
6243,[28.]
6244,[20.]
6245,[22.]
6373,[28.]
6374,[25.]
6375,[25.]
6376,[19.]
6377,[32.]
6378,[21.]
6379,[21.]
6380,[23.]
6381,[22.]
6382,[20.]
6383,[23.]
6384,[22.]
6385,[20.]
6517,[17.]
6518,[21.]
6519,[20.]
6520,[22.]
6521,[26.]
6522,[24.]
6523,[24.]
6524,[20.]
6657,[22.]
6658,[26.]
6659,[20.]
6660,[20.]
6661,[23.]
6662,[27.]
6663,[24.]
6664,[20.]
6797,[21.]
6798,[20.]
6799,[21.]
6800,[21.]
6801,[26.]
6802,[25.]
6803,[23.]
6937,[21.]
6938,[22.]
6939,[20.]
18659,[23.]
18660,[21.]
18799,[18.]
18800,[27.]
18801,[21.]
18802,[23.]
18803,[19.]
18938,[15.]
18939,[14.]
18940,[23.]
18941,[24.]
18942,[21.]
18943,[18.]
18944,[19.]
18945,[16.]
18947,[18.]
18948,[21.]
19077,[12.]
19078,[17.]
19079,[22.]
19080,[21.]
19081,[16.]
19082,[21.]
19083,[24.]
19084,[18.]
19085,[17.]
19086,[18.]
19087,[25.]
19216,[11.]
19217,[24.]
19218,[16.]
19219,[24.]
19220,[15.]
19221,[27.]
19222,[22.]
19223,[19.]
19224,[18.]
19225,[22.]
19226,[17.]
19227,[21.]
19355,[23.]
19356,[19.]
19357,[16.]
19358,[14.]
19359,[18.]
19360,[24.]
19361,[23.]
19362,[23.]
19363,[20.]
19364,[18.]
19365,[17.]
19366,[19.]
19367,[20.]
19496,[24.]
19497,[19.]
19498,[22.]
19499,[22.]
19500,[23.]
19501,[24.]
19502,[17.]
19503,[16.]
19504,[19.]
19505,[21.]
19506,[23.]
19507,[21.]
19508,[19.]
19638,[19.]
19639,[22.]
19640,[20.]
19641,[20.]
19642,[19.]
19779,[23.]
19780,[21.]
17422,[23.]
17423,[30.]
17424,[36.]
17560,[21.]
17561,[22.]
17562,[21.]
17563,[21.]
17564,[255.]
17700,[25.]
17701,[25.]
17702,[22.]
17703,[23.]
17704,[21.]
17705,[33.]
17706,[33.]
17838,[22.]
17839,[22.]
17840,[22.]
17841,[21.]
17842,[22.]
17843,[24.]
17844,[21.]
17845,[255.]
17846,[255.]
17977,[24.]
17978,[24.]
17979,[22.]
17980,[22.]
17981,[23.]
17982,[20.]
17983,[24.]
17984,[25.]
17985,[24.]
18118,[23.]
18119,[22.]
18120,[19.]
18121,[18.]
18122,[21.]
18123,[28.]
18124,[29.]
18257,[27.]
18258,[21.]
18259,[20.]
18260,[24.]
18397,[23.]
18398,[25.]
18399,[26.]
8064,[22.]
8204,[26.]
8205,[23.]
8206,[24.]
8344,[22.]
8484,[19.]
7639,[23.]
7779,[28.]
7780,[19.]
7918,[18.]
7919,[25.]
7920,[25.]
7921,[24.]
8058,[20.]
8059,[23.]
8060,[25.]
8061,[25.]
8062,[23.]
8063,[26.]
8198,[22.]
8199,[25.]
8200,[28.]
8201,[24.]
8202,[26.]
8203,[26.]
8339,[27.]
8340,[26.]
8341,[22.]
8342,[22.]
8343,[22.]
8480,[28.]
8481,[24.]
8482,[26.]
8483,[26.]
8619,[27.]
8620,[32.]
8621,[21.]
8622,[19.]
8623,[19.]
8759,[26.]
8760,[28.]
8761,[23.]
8762,[19.]
8763,[19.]
8898,[24.]
8899,[20.]
8900,[24.]
8901,[26.]
8902,[19.]
9040,[22.]
9041,[21.]
15305,[9.]
15306,[14.]
15443,[32.]
15444,[9.]
15445,[11.]
15446,[20.]
15447,[28.]
15583,[32.]
15584,[21.]
15585,[13.]
15586,[17.]
15587,[28.]
15588,[15.]
15724,[12.]
15725,[13.]
15726,[38.]
15727,[25.]
15728,[29.]
15729,[25.]
15864,[19.]
15865,[21.]
15866,[22.]
15867,[27.]
15868,[27.]
15869,[28.]
15870,[14.]
15871,[15.]
15873,[14.]
16004,[34.]
16005,[32.]
16006,[30.]
16007,[34.]
16008,[31.]
16009,[31.]
16010,[11.]
16011,[13.]
16012,[12.]
16013,[15.]
16014,[29.]
16146,[30.]
16147,[32.]
16148,[32.]
16149,[18.]
16150,[14.]
16151,[13.]
16152,[13.]
16153,[18.]
16154,[26.]
16286,[30.]
16287,[25.]
16288,[23.]
16289,[15.]
16290,[15.]
16291,[17.]
16292,[14.]
16293,[26.]
16294,[27.]
16426,[27.]
16427,[31.]
16428,[27.]
16429,[17.]
16430,[22.]
16433,[28.]
16565,[35.]
16566,[28.]
16567,[31.]
16568,[24.]
16569,[15.]
16707,[30.]
16708,[22.]
16709,[20.]
16848,[18.]
14896,[17.]
14899,[25.]
15036,[24.]
15037,[17.]
15038,[24.]
15039,[25.]
15175,[16.]
15176,[11.]
15177,[19.]
15178,[29.]
15179,[28.]
15315,[14.]
15455,[14.]
15595,[15.]
15735,[18.]
15316,[24.]
15317,[18.]
15318,[26.]
15319,[30.]
15320,[28.]
15456,[15.]
15457,[22.]
15458,[26.]
15459,[28.]
15460,[34.]
15461,[27.]
15596,[17.]
15597,[26.]
15598,[24.]
15599,[29.]
15600,[35.]
15601,[41.]
15736,[19.]
15737,[16.]
15738,[24.]
15739,[28.]
15740,[38.]
15741,[40.]
15877,[24.]
15878,[16.]
15879,[14.]
15880,[24.]
15881,[38.]
7649,[19.]
7650,[17.]
7651,[22.]
7652,[17.]
6525,[20.]
6665,[21.]
6666,[21.]
6667,[18.]
6804,[24.]
6805,[26.]
6806,[24.]
6807,[19.]
6940,[21.]
6941,[24.]
6942,[21.]
6943,[25.]
6944,[24.]
6945,[19.]
6946,[18.]
6947,[22.]
7077,[21.]
7078,[20.]
7079,[19.]
7080,[20.]
7081,[17.]
7082,[24.]
7083,[23.]
7084,[18.]
7085,[19.]
7086,[17.]
7087,[18.]
6390,[18.]
6391,[23.]
6392,[21.]
6528,[19.]
6529,[19.]
6530,[19.]
6531,[21.]
6532,[22.]
6668,[24.]
6669,[24.]
6670,[17.]
6671,[27.]
6672,[18.]
6673,[20.]
6674,[22.]
6808,[19.]
6809,[14.]
6810,[20.]
6811,[20.]
6812,[20.]
6813,[22.]
6814,[19.]
6948,[17.]
6949,[20.]
6950,[23.]
6951,[20.]
6952,[21.]
7088,[22.]
7089,[20.]
7090,[17.]
7091,[17.]
7092,[19.]
7217,[22.]
7218,[23.]
7219,[25.]
7220,[20.]
7221,[17.]
7222,[18.]
7223,[21.]
7224,[20.]
7225,[19.]
7226,[15.]
7227,[20.]
7228,[19.]
7229,[23.]
7230,[18.]
7231,[16.]
7232,[18.]
7359,[18.]
7363,[18.]
7364,[17.]
7365,[15.]
7366,[18.]
7367,[16.]
7368,[18.]
7369,[25.]
7370,[22.]
7371,[16.]
7372,[18.]
7506,[20.]
7507,[21.]
7508,[24.]
7509,[18.]
7510,[20.]
7511,[19.]
7512,[17.]
24266,[31.]
24405,[30.]
24406,[32.]
24545,[17.]
24546,[25.]
24407,[22.]
24547,[29.]
24685,[11.]
24686,[17.]
24687,[30.]
24688,[13.]
24824,[12.]
24825,[15.]
24826,[29.]
24827,[12.]
24828,[11.]
24963,[15.]
24964,[21.]
24965,[10.]
24966,[34.]
25103,[19.]
25104,[8.]
25105,[17.]
8083,[17.]
8084,[13.]
8085,[11.]
8223,[18.]
8224,[23.]
8225,[12.]
8363,[18.]
8364,[10.]
8365,[20.]
8503,[17.]
8504,[12.]
8505,[12.]
7109,[21.]
7110,[27.]
7247,[22.]
7248,[28.]
7249,[24.]
7250,[21.]
7251,[21.]
7385,[16.]
7386,[24.]
7387,[23.]
7388,[22.]
7389,[25.]
7390,[23.]
7391,[27.]
7524,[25.]
7525,[23.]
7526,[27.]
7527,[27.]
7528,[23.]
7529,[26.]
7530,[29.]
7531,[24.]
7664,[21.]
7665,[24.]
7666,[21.]
7667,[24.]
7668,[22.]
7669,[23.]
7670,[26.]
7671,[25.]
7804,[21.]
7805,[19.]
7806,[24.]
7807,[24.]
7808,[27.]
7809,[20.]
7810,[19.]
7811,[23.]
7943,[17.]
7944,[16.]
7945,[13.]
7946,[15.]
7947,[15.]
7948,[20.]
7949,[25.]
7950,[19.]
7951,[21.]
8086,[11.]
8087,[13.]
8088,[19.]
8089,[21.]
8090,[21.]
8226,[13.]
8227,[16.]
8228,[26.]
8229,[20.]
8230,[21.]
8366,[19.]
8367,[18.]
8368,[14.]
8369,[23.]
8370,[19.]
8371,[22.]
8506,[14.]
8507,[18.]
8508,[18.]
8509,[17.]
8510,[14.]
17986,[18.]
17987,[33.]
18125,[27.]
18126,[31.]
18261,[23.]
18262,[25.]
18263,[25.]
18264,[23.]
18265,[23.]
18266,[24.]
18400,[28.]
18401,[25.]
18402,[13.]
18403,[15.]
18404,[28.]
18405,[24.]
18406,[22.]
18407,[29.]
18537,[25.]
18538,[28.]
18539,[28.]
18540,[23.]
18541,[16.]
18542,[25.]
18543,[25.]
18544,[32.]
18545,[27.]
18546,[27.]
18547,[36.]
18681,[23.]
18682,[23.]
18683,[25.]
18684,[27.]
18685,[27.]
18821,[17.]
18822,[30.]
18823,[29.]
18824,[26.]
18961,[20.]
7961,[21.]
8098,[27.]
8099,[28.]
8100,[30.]
8101,[22.]
8102,[20.]
8237,[18.]
8238,[19.]
8239,[29.]
8240,[23.]
8241,[27.]
8242,[24.]
8378,[17.]
8379,[26.]
8380,[26.]
8381,[26.]
8382,[23.]
8383,[21.]
8519,[26.]
8520,[28.]
8521,[27.]
8522,[21.]
8660,[27.]
8661,[22.]
8662,[23.]
8799,[17.]
8800,[23.]
8801,[18.]
8802,[21.]
8803,[24.]
8938,[22.]
8939,[18.]
8940,[25.]
8941,[24.]
9080,[24.]
10187,[13.]
10188,[18.]
10189,[15.]
10190,[15.]
10328,[11.]
10329,[18.]
