id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"35597,Cuamba,MOZ,Mozambique,""Rice, Paddy"",2000,1238.000000000000000,0.570274636510000,706.000000000000000,488573.9760000000,342.2580000000,36.5909265310,-15.2007177310"
"35869,Cuamba,MOZ,Mozambique,""Rice, Paddy"",2000,1238.000000000000000,0.570274636510000,706.000000000000000,488573.9760000000,342.2580000000,36.2648120110,-15.2421485830"
"35872,Cuamba,MOZ,Mozambique,""Rice, Paddy"",2000,1238.000000000000000,0.570274636510000,706.000000000000000,488573.9760000000,342.2580000000,36.4043441490,-15.2438066840"
"35874,Cuamba,MOZ,Mozambique,""Rice, Paddy"",2000,1238.000000000000000,0.570274636510000,706.000000000000000,488573.9760000000,342.2580000000,36.4973748290,-15.2448639840"
"35875,Cuamba,MOZ,Mozambique,""Rice, Paddy"",2000,1238.000000000000000,0.570274636510000,706.000000000000000,488573.9760000000,342.2580000000,36.5438928480,-15.2453781990"
"59259,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0284174970,-18.9884196660"
"59260,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0757424040,-18.9896878950"
"59261,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1230710530,-18.9909441030"
"59266,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3597692020,-18.9970446820"
"59538,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0270761120,-19.0334370720"
"59539,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0744136610,-19.0347085320"
"59540,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1217549570,-19.0359679400"
"59541,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1690999660,-19.0372152930"
"59542,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2164486510,-19.0384505860"
"59543,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2638009760,-19.0396738150"
"59544,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3111569070,-19.0408849760"
"59545,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3585164080,-19.0420840650"
"59817,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0257309440,-19.0784541670"
"59818,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0730811710,-19.0797288600"
"59819,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1204351490,-19.0809914710"
"59820,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1677928450,-19.0822419960"
"59821,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2151542210,-19.0834804300"
"59822,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2625192420,-19.0847067690"
"59823,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3098878740,-19.0859210100"
"59824,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3572600790,-19.0871231480"
"60096,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0243819880,-19.1234709520"
"60097,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0717449280,-19.1247488790"
"60098,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1191116240,-19.1260146940"
"60099,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1664820420,-19.1272683920"
"60100,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2138561460,-19.1285099690"
"60101,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2612338990,-19.1297394200"
"60102,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3086152660,-19.1309567430"
"60103,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3560002120,-19.1321619320"
"60104,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4033887010,-19.1333549840"
"60374,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9756573490,-19.1671941200"
"60375,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0230292400,-19.1684874240"
"60376,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0704049280,-19.1697685880"
"60377,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1177843780,-19.1710376090"
"60378,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1651675540,-19.1722944820"
"60379,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2125544210,-19.1735392030"
"60380,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2599449410,-19.1747717680"
"60381,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3073390800,-19.1759921740"
"60382,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3547368030,-19.1772004150"
"60383,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4021380720,-19.1783964890"
"60653,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9742880230,-19.2122070110"
"60654,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0216726940,-19.2135035830"
"60655,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0690611670,-19.2147879860"
"60656,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1164534070,-19.2160602140"
"60657,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1638493760,-19.2173202640"
"60658,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2112490410,-19.2185681310"
"60659,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2586523650,-19.2198038120"
"60660,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3060593120,-19.2210273020"
"60661,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3534698460,-19.2222385980"
"60662,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4008839320,-19.2234376950"
"60663,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4483015330,-19.2246245900"
"60664,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4957226150,-19.2257992780"
"60932,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9729148600,-19.2572195870"
"60933,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0203123460,-19.2585194300"
"60934,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0677136400,-19.2598070720"
"60935,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1151187040,-19.2610825090"
"60936,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1625275040,-19.2623457370"
"60937,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2099400030,-19.2635967520"
"60938,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2573561650,-19.2648355500"
"60939,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3047759550,-19.2660621270"
"60940,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3521993380,-19.2672764780"
"60941,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3996262760,-19.2684786000"
"60942,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4470567340,-19.2696684890"
"60943,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4944906770,-19.2708461410"
"61211,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9715378540,-19.3022318470"
"61212,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0189481920,-19.3035349620"
"61213,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0663623410,-19.3048258450"
"61214,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1137802660,-19.3061044930"
"61215,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1612019310,-19.3073709020"
"61216,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2086273000,-19.3086250660"
"61217,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2560563380,-19.3098669830"
"61218,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3034890070,-19.3110966470"
"61219,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3509252730,-19.3123140560"
"61220,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3983650990,-19.3135192040"
"61221,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4458084500,-19.3147120890"
"61222,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4932552900,-19.3158927060"
"61223,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5407055820,-19.3170610510"
"61490,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9701570010,-19.3472437910"
"61491,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0175802260,-19.3485501790"
"61492,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0650072670,-19.3498443060"
"61493,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1124380890,-19.3511261660"
"61494,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1598726550,-19.3523957560"
"61495,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2073109300,-19.3536530720"
"61496,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2547528780,-19.3548981090"
"61497,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3021984630,-19.3561308630"
"61498,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3496476480,-19.3573513310"
"61499,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3971003990,-19.3585595070"
"61500,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4445566780,-19.3597553890"
"61501,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4920164510,-19.3609389730"
"61502,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5394796800,-19.3621102530"
"61769,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9687722960,-19.3922554170"
"61770,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0162084440,-19.3935650810"
"61771,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0636484130,-19.3948624530"
"61772,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1110921670,-19.3961475270"
"61773,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1585396700,-19.3974203010"
"61774,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2059908870,-19.3986807690"
"61775,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2534457810,-19.3999289280"
"61776,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3009043170,-19.4011647740"
"61777,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3483664580,-19.4023883010"
"61778,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3958321690,-19.4035995080"
"61779,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4433014130,-19.4047983890"
"61780,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4907741540,-19.4059849400"
"61781,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5382503570,-19.4071591580"
"62048,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9673837330,-19.4372667250"
"62049,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0148328400,-19.4385796670"
"62050,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0622857730,-19.4398802850"
"62051,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1097424950,-19.4411685750"
"62052,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1572029720,-19.4424445340"
"62053,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2046671670,-19.4437081570"
"62054,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2521350430,-19.4449594390"
"62055,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2996065660,-19.4461983780"
"62056,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3470816990,-19.4474249680"
"62057,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3945604060,-19.4486392050"
"62058,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4420426500,-19.4498410870"
"62059,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4895283970,-19.4510306080"
"62060,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5370176090,-19.4522077650"
"62327,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9659913090,-19.4822777150"
"62328,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0134534110,-19.4835939350"
"62329,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0609193430,-19.4848978020"
"62330,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1083890700,-19.4861893100"
"62331,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1558625560,-19.4874684560"
"62332,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2033397640,-19.4887352340"
"62333,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2508206590,-19.4899896420"
"62334,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2983052050,-19.4912316750"
"62335,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3457933650,-19.4924613290"
"62336,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3932851040,-19.4936785990"
"62337,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4407803860,-19.4948834830"
"62338,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4882791730,-19.4960759750"
"62339,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5357814310,-19.4972560730"
"62606,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9645950180,-19.5272883850"
"62607,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0120701510,-19.5286078860"
"62608,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0595491180,-19.5299150030"
"62609,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1070318860,-19.5312097300"
"62610,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.1545184160,-19.5324920650"
"62611,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2020086750,-19.5337620010"
"62612,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2495026250,-19.5350195360"
"62613,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.2970002300,-19.5362646650"
"62614,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3445014540,-19.5374973840"
"62615,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.3920062610,-19.5387176890"
"62616,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4395146150,-19.5399255760"
"62617,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.4870264800,-19.5411210420"
"62618,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.5345418190,-19.5423040810"
"62885,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,33.9631948560,-19.5722987350"
"62886,Nhamatanda,MOZ,Mozambique,""Rice, Paddy"",2000,1829.000000000000000,0.860032804810000,1573.000000000000000,407172.6190000000,265.6240000000,34.0106830550,-19.5736215190"
