id,lat,lon,country,Crop,State,Fraction,harv_area,curr_yield,max_yield,gw_depth,HubName,sw_dist,sw_depth,elevation,awsc,sw_suit_idx,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12
1,-17.57455,34.61671,moz,maize,Maringue,0.00551436,0.451626084,4500,6000,5.469026415,8152,20583.27479,140,266.4111977,89.33536531,9999,192.4948,164.7201192,124.2741192,59.0046384,30.6666808,18.446,12,9,9,22,80.2798808,168.7201192,19324.01428,18846.84219,18045.7011,16349.62756,13931.93245,12532.48311,12994.03852,15723.9508,18108.72588,20510.7256,20100.25101,19228.50743,26.92253162,26.62253239,26.02253201,25.07258836,22.82253124,20.97793184,20.6779326,22.29999924,25.25051999,27.79999924,27.75051999,27.35051943,33.79512017,33.49512007,32.89512055,31.96713136,29.69512031,27.82253124,27.82798742,29.42253162,32.40000153,34.9725885,34.9225331,34.55051923,20.02798819,19.75539992,19.15540059,18.20000076,15.95539983,14.05540021,13.50592002,15.10000038,18.07793222,20.65052057,20.62253239,20.25051999,1.399999976,1.299999952,1.5,1.177468122,1.100000024,1.277468054,1.277468054,1.549480012,1.655400037,2.200000048,2.126371917,1.600000024
2,-16.90842,38.46946,moz,maize,Pebane,0.03045163,2.493988497,4500,6000,14.82759911,7313,1690.703212,17,37.81395237,89.4625396,1,234.5910861,192.0806861,222.7558861,149.5117722,79.3504,63.42971392,58.91588608,30.8352,12,21,56.08068608,159.4262861,19682.26857,19137.37759,18696.61462,16552.61736,15013.02788,13136.54516,13339.83494,16378.6599,19864.53668,22206.53326,21509.6498,19958.83748,27.50841142,27.50841142,26.79999924,25.90841104,24,22.20000076,21.70000076,22.80841066,24.30841066,26.65737199,27.60000038,27.80841066,33.00841126,32.96578331,32.25737128,31.40841104,29.45737123,27.65737199,27.40841104,28.60841181,30.05737161,32.40841279,33.30841082,33.55737052,22.04930297,22.04930297,21.29999924,20.40841104,18.5,16.70000076,15.90841104,17.10000038,18.55737161,20.89999962,21.80841066,22.05737161,1.899999976,2,1.799999952,1.5,1.799999952,1.899999976,1.90034276,1.940891378,2.5,2.700000048,2.299999952,2.099999905
3,-16.34691,36.87037,moz,maize,Lugela,0.00046494,0.038078586,4500,6000,11.42996519,6032,22251.44846,360,322.5229809,89.41163877,9999,294.0556,286.1596165,267.1596165,132.9372165,53.8528,46.76678352,41.04841648,25.04841648,21,39,135.1112,261.1112,18529.00893,18588.15249,17223.56589,15589.08877,14086.07197,11967.37344,12681.72563,15837.9068,18602.5839,21435.21118,20607.56784,18616.05574,26.3944396,26.1951591,25.29443932,24.5,22.59444036,20.69444074,20.59444036,21.79443932,23.79443932,26.3944396,26.59444036,26.20736056,32.80735959,32.69444064,31.78959766,30.99443998,28.99515833,27.10736041,27.8944396,29.09515872,31.09444036,33.69444064,33.89515977,33.59443856,19.89515795,19.70000076,18.79999924,18.09444036,16.10000038,14.19999981,13.19515819,14.40735969,16.40735965,19.00736003,19.20736056,18.89515795,1.200000048,1.100000024,1.117043324,1.005560001,1.100000024,0.899999976,0.917761628,1.105560025,1.504123297,1.700000048,1.517761652,1.200000048
4,-19.53957,34.97517,moz,maize,Dondo,0.00228344,0.187013736,4500,6000,0.851053068,9457,15524.5374,25,26.05794014,89.3426279,9999,223.0306653,254.7516,233.1292674,114.5581306,74.2956,43.5204,37,32,23,41.63953264,105,200.1292674,20844.51967,19972.93818,18782.59649,16839.21044,14158.78993,12252.9464,12830.7087,15583.30966,18387.9468,20403.81089,20674.85896,20410.12993,27.5,27.5,26.79999924,25.5870736,23.5,21.5,20.89999962,21.61191369,23.39999962,25.10000038,26.29999924,27.20000076,33.38707449,33.40000153,32.68707373,31.48707321,29.39999962,27.39999962,26.68707398,27.39999962,29.17516067,30.87515952,32.08707194,32.98707346,21.60000038,21.60000038,20.89999962,19.66395389,17.60000038,15.60000038,15.16395328,15.89999962,17.62484048,19.36395275,20.52484009,21.46088659,2.473813497,2.24968006,2.05203995,1.696933476,1.924839982,1.700000048,1.799999952,2.051026479,2.724840024,2.900000095,3.012926724,2.400000095
5,-21.72251,33.17195,moz,maize,Mabote,0.00056691,0.046429929,4500,6000,4.262271791,10589,13814.33723,126,141.0128805,89.27882615,9999,121.1952,124.7988,66.7988,29.2012,14.0672,10,3,4,6,29.5976,76.8116784,125.4362392,21137.48696,20451.15016,18960.67293,16343.2936,14589.5084,12672.99784,13308.5252,15405.524,18791.88707,20388.76555,21010.57981,20721.61478,27.4174236,26.9201197,26.22012046,24.89999962,21.79999924,19.39999962,18.89999962,21,24.10000038,25.88929566,27.28929548,27.48929604,35.38929736,34.92012122,34.1892966,32.88660122,29.76917579,27.39999962,25.28929548,27.39999962,30.39999962,32.20000076,33.59999847,33.81742356,19.4201197,19.02012008,18.28929548,16.9201197,13.80269626,11.43082366,12.5,14.62012027,17.70000076,19.5,20.89999962,21.10000038,1.700000048,1.502696081,1.397303896,1.120120029,1.089296101,1,1.100000024,1.399999976,1.810703875,1.989296077,1.81883213,1.593879998
6,-17.33706,35.36441,moz,maize,Morrumbala,0.00078408,0.064216152,4500,6000,5.669808419,7874,3746.45454,30,58.88101331,89.36029248,1,178.3348,148.1885018,123.2413018,48.1236,20.9472,19.26989824,14.78290176,9,7.21709824,23,78.01210176,156,19154.9772,18958.1504,17866.07935,16218.7971,13578.93136,12052.29444,12615.44224,15587.1205,17932.01704,20522.9608,20053.2068,18918.6424,27.77707959,27.67708068,26.87707953,25.89999962,23.77707959,21.29999924,21.17708068,22.77707959,25.68658106,28.08658068,28.47707991,28.29471932,34.377081,34.27707959,33.47708035,32.5717989,30.37707953,27.97179989,27.98235993,29.65944053,32.56772914,34.96366071,35.35823111,35.17708024,21.17829086,21.07708029,20.20407052,19.29999924,17.10407022,14.69999981,14.30000019,15.89999962,18.80828955,21.20422072,21.60000038,21.49065014,1.299999952,1.200000048,1.122920029,1.200000048,1.100000024,1.195930223,1.3987898,1.494719999,1.774220329,1.922919982,2.200000048,1.577080018
7,-15.11306,30.53464,moz,maize,Zumbu,0.00066013,0.054064647,4500,6000,4.875796551,4231,10831.19272,458,561.8886035,89.20782345,9999,220.044137,188.0210739,123.9980109,26.40841088,4.61266304,1.67986304,1,0,1,9.0672,70,185.700937,17406.79177,17969.67315,19007.03541,18351.64694,17160.6002,15595.16081,16159.18743,19007.57913,21574.09818,22608.31143,20389.98608,18490.06692,25.29558561,25.2911719,24.95915876,23.79558561,21.29789192,19.36357209,19.39558591,21.42990604,24.69558705,28.9978926,27.69558705,26.22990653,32.78675818,32.69117334,32.3911741,31.25243871,28.7911719,26.7911719,25.79558561,27.88445225,31.09117296,35.397894,34.09117122,32.625492,17.86357209,17.80230555,17.50230631,16.30230555,13.89999962,11.90230593,13,15.02990642,18.29789192,22.60230669,21.29558561,19.82990574,1.802306257,1.697693743,2.206720041,2.363572651,1.899999976,1.997693695,2.506719994,2.799999952,3.277467458,3.393280086,2.806719962,2.261266293
8,-18.49594,34.68831,moz,maize,Cheringoma,0.00040253,0.032967207,4500,6000,1.691916823,8855,8625.031522,40,57.13786851,89.33562138,9999,193.9015558,196.9884442,149.11,58.00124416,29.9028,27,13,13,12,25,84,174.8912442,19991.93629,19606.6721,18578.17932,16751.74556,14246.76,12402.87903,13159.6112,16006.388,18258.52808,20446.38032,20342.29469,19763.84116,27.89999962,27.79999924,27,26,23.60000038,21.60000038,21.20012518,22.79027939,24.91087524,27.60000038,28.09987596,27.89999962,35.20128074,35.19040496,34.30115485,33.30115485,30.90127962,28.90115521,28.50128,30.00115559,32.20128074,34.89040572,35.30127927,35.20115633,20.50959562,20.49884441,19.60000038,18.60000038,16.29884367,14.20959543,13.99872,15.49872,17.69884517,20.30831488,20.80831488,20.69872076,1.309844371,1.398844392,1.289124379,1.299999952,1.100000024,1.100000024,1.299999952,1.5,1.699875632,2.200000048,2.110751088,1.5
9,-17.96796,35.32343,moz,maize,Cheringoma,0.0038183,0.31271877,4500,6000,3.776103404,8359,7642.008722,27,74.72672468,89.3575344,9999,195.3116,197.3448,161.7626397,80.47592064,42.10743968,39.58216032,24.20416032,12,8,24,70,159.1074397,19620.12977,19172.07024,18017.65873,16166.17894,13372.17369,11961.49296,12357.72896,15288.03176,17919.654,20379.63096,20290.17416,19454.50936,27.60000038,27.44510376,26.60000038,25.66884064,23.70000076,21.76883971,21.3688395,22.77958352,24.52373612,27.32373536,27.96883988,27.70000076,34.36884081,34.16884005,33.36884081,32.37958503,30.46883988,28.5,28.5,29.92373574,31.70000076,34.5,35.09999847,34.86884081,20.89999962,20.70000076,19.89999962,18.89999962,17,15,14.17958389,15.62373628,17.39999962,20.17958465,20.77958352,20.56884026,1.489256029,1.399999976,1.200000048,0.865519988,1.100000024,1.096680023,1.079583987,1.299999952,1.5,2.176263982,2.037679927,1.5
10,-24.03586,34.82774,moz,maize,Panda,0.07429534,6.084788346,4500,6000,34.25123674,12209,5392.765761,73,119.2676826,89.3276717,9999,132.632,129.4688922,98.632,54.86249216,53.99190784,32,27.16310784,22,22,37,74.8032,111.8032,21608.58098,20217.79065,18164.53458,15688.1736,13494.53932,11571.70889,12563.97938,14822.5874,17955.7344,19842.11988,20891.69913,21338.81649,26.5230493,26.45311061,25.61968046,24.21968046,22.20000076,20.21968046,19.81967931,20.89999962,22.51968008,24.21968046,25.20336993,26.11968046,33.33935939,33.24273008,32.42305039,31.0230493,28.95311061,27.0230493,26.91967969,27.93679976,29.55311099,31.25648034,32.23680033,33.15647902,19.71968046,19.70000076,18.79999924,17.39999962,15.39663042,13.39999962,12.78288013,13.80000019,15.41631046,17.11968046,18.10000038,19.01968008,1.91711998,1.682880044,1.5,1.566569232,1.399999976,1.299999952,1.696630831,1.830061527,2.280319971,2.119679933,2.096630692,1.976950779
11,-16.85484,39.10796,moz,maize,Pebane,0.00679236,0.556294284,4500,6000,1.56390534,7227,2261.172901,2,8.922317302,89.48348571,1,218.1480992,166.4712397,207.8896595,122.2024198,61.89121984,55.7576,45.08236032,25.00723968,8,15.04401984,48.58881984,150.5152595,19589.70371,19324.26928,18986.20854,17092.37064,15335.94011,13635.66643,13906.91152,17042.65,20637.80799,22889.00327,21944.15774,20064.22936,28,27.79999924,27.29999924,26.39999962,24.44992179,22.64992256,22.004402,22.5,24.39999962,26.20808064,27.40807965,28.00808003,32.85448048,32.69632266,32.19632266,31.29999924,29.29999924,27.55007821,26.85447944,27.29999924,29.20000076,31.05448021,32.25447993,32.85448048,23.0536002,22.94551979,22.44551979,21.54992217,19.5536002,17.75360002,17.24552007,17.70000076,19.54992217,21.44992179,22.60367841,23.20367872,2.404402075,2.449922032,2.24256595,2.165357986,2.20367806,2.303677974,2.70808004,2.544795998,3.045519957,2.996321988,2.860956054,2.42056207
12,-16.84367,35.03667,moz,maize,Mutarara,0.0116215,0.95180085,4500,6000,6.754209492,7278,24575.0063,72,204.9759484,89.35071362,9999,180,146.2337438,131.3937438,50.46748768,20.76625616,18.66665616,16,8,8,32.92625616,77.23374384,169.16,18845.96128,18615.46817,17735.65957,16290.70688,14102.38875,12312.01282,12951.48854,15975.66522,18204.5493,20699.54506,20168.64017,18731.48645,26.95066543,26.84807992,26.45066543,25.37662515,22.68400056,20.38399956,20.37403952,22.08400032,25.68400056,28.67404066,28.54808018,27.55066581,33.33466626,33.23207956,32.85804118,31.75803957,29.06062585,26.82729102,26.64808056,28.4480798,32.04807877,35.01733008,34.82470641,33.84808133,20.56666587,20.39999962,20,19,16.29999924,14,14.00996004,15.78400006,19.37662515,22.37662515,22.18400056,21.18400056,1.299999952,1.299999952,1.200000048,1.299999952,1.100000024,1.056708782,1.223374409,1.700000048,2.066665552,2.200000048,1.962828759,1.600000024
13,-24.31814,35.28104,moz,maize,Inharrime,0.33998254,27.84457003,4500,6000,75.15545445,12555,31635.80113,0,156.9821185,89.34184423,9999,150.6230554,161.1710554,122,95.84102144,95.99556608,63.25054464,55.42625536,36.74945536,28.25054464,47.3232,91.3232,125.8478554,21899.57647,20562.83264,18574.95272,15786.45055,13495.19044,11787.21112,12593.41523,15121.7313,18217.99028,20342.62694,21502.84632,22114.17687,25.3627484,25.54753465,24.82247932,23.39999962,21.22248042,19.52248009,19.12248047,20,21.14753503,22.74026908,23.89999962,24.94753426,30.87985401,31.04753465,30.34753388,28.89999962,26.7475345,25.02248009,23.96274879,24.81521376,26,27.60000038,28.74026908,29.8250538,19.83769384,20.02248009,19.31521376,17.82247932,15.73769427,13.99015996,14.29016001,15.12248025,16.31521376,17.91521414,19.07494582,20.12248047,3.212640012,2.900000095,2.700000048,2.230428983,2.377520063,2.200000048,2.432320065,2.789694503,3.474727585,3.420145535,3.11521439,3.035359966
14,-18.60948,33.21131,moz,maize,Manica,0.00218863,0.179248797,4500,6000,2.072441817,8840,8772.600377,493,537.7745305,89.28717019,9999,222.6500522,225.5983014,143.9089507,62.48889856,24.68935072,15,9,15,17.09104928,36.54655072,107.5465507,217.9089507,20838.88135,20113.11545,19560.3249,17650.38124,15799.49362,14121.65798,14659.4415,17188.22491,19986.37636,21370.22627,20929.35775,20233.84752,24.43106467,24.32588929,23.43106467,22.21678516,19.53106505,17.18572071,16.88571956,18.48571995,22.10000038,24.93106467,24.78571945,24.41678461,32.21678489,32.0805436,31.21678516,29.98054485,27.28571945,24.91678461,23.41678461,25.01678499,28.67144065,31.47143989,31.30250445,30.90250483,16.6908958,16.58572033,15.69089493,14.43106467,11.79089523,9.399999619,10.39999962,11.99089504,15.60000038,18.39999962,18.20000076,17.83106428,1.799999952,1.559830158,1.5,1.518415076,1.299999952,1.468935065,1.305175026,1.645344963,2.200000048,2.314279973,2.476615073,1.709104967
15,-14.56587,38.1042,moz,maize,Lalaua,0.12576332,10.30001591,4500,6000,24.40047618,3594,10133.14921,462,1067.072971,89.45585697,9999,287.6158944,265.808712,198.2357888,67.8175648,6.8111824,4.8095648,4.4044,2.4027824,5,13.4027824,81.2114944,218.021824,17063.84444,16973.55505,16961.76419,15940.84488,15120.22109,13680.45511,13906.99921,16387.73824,18939.69332,21286.71924,20222.05644,17980.28195,22.75737745,22.838496,22.29805584,21.75753921,19.83833424,18.09805508,17.69805546,18.79805584,21.03865774,23.69821722,24.05737745,23.29805584,27.35770135,27.45786348,26.95770172,26.35770135,24.45770172,22.65786235,23.75770097,24.85770135,27.09830212,29.75786273,30.11718472,29.35786311,18.1382482,18.23841033,17.73824857,17.13840995,15.23824857,13.53824876,11.69773194,12.79773232,14.97885086,17.63857171,17.99797132,17.29773232,1.840278202,1.600000024,1.481118235,1.441239986,1.840439962,1.859398207,2.040439961,2.100076385,2.140516443,2.099999905,1.95932175,1.400238216
16,-13.97735,40.10641,moz,maize,Memba,0.00285211,0.233587809,4500,6000,23.900094,2921,23436.41437,150,270.9145791,89.52243902,9999,217.1593144,207.7894856,176.5384,70.6902288,15.0512,12,5.9413144,3.218,4,14,43.7894856,153.8901144,18163.0276,17824.39126,17325.222,16913.51937,15695.12549,14004.34348,14291.9617,16768.71189,19516.41978,22003.2972,21519.86424,19409.32244,26.05714878,25.87819954,25.79413077,25.60000038,24.67820068,23.77819957,23.47819992,23.0782003,23.79413077,25.35714802,26.0782003,26.27819957,32.33534944,32.15127987,32.05714769,31.85714802,30.9571484,30.05714878,29.9571484,29.5782003,30.27819957,31.83534835,32.57819881,32.77819957,19.77819957,19.60000038,19.5,19.29999924,18.39999962,17.5,16.97819992,16.60000038,17.29999924,18.87819954,19.60000038,19.79999924,1.399999976,1.399999976,1.5,1.594880023,1.978948555,1.799999952,2.294131398,2.299999952,1.921051421,2.121051375,2.057148505,1.694131486
17,-26.86236,32.56025,moz,maize,Matutuine,0.03961275,3.244284225,4500,6000,34.68617281,13319,6497.609059,31,85.04104546,89.24717474,9999,128.705472,126.73,82.734536,59,34.9832,18,18.012264,22,45.9832,57.9832,81.73,79.265464,20695.98727,19904.44409,17614.11294,14920.6292,12721.9936,11746.9612,12552.94774,14732.62374,17011.34937,18514.82587,19895.20214,21031.95117,25.90045322,25.5004536,24.80167924,23.10122679,20.57300028,18.27299965,18.37299952,20,21.39999962,22.50168001,23.79999924,25.10168039,32.40000153,32.07299889,31.37299952,29.64600056,27.04600018,24.74599955,24.07468028,25.70168074,27.10168039,28.27513325,29.50168001,30.82867935,19.35522585,19.0270001,18.32699934,16.60045398,14.0270001,11.72654631,12.67177357,14.30000019,15.69831982,16.79999924,18.09832038,19.39999962,2.400000095,2.272999978,1.99832,1.799999952,1.799999952,1.826546359,2,2.473453625,2.500772799,2.773453578,2.401680094,2.400000095
18,-16.16518,36.76949,moz,maize,Lugela,0.00212976,0.174427344,4500,6000,12.15069875,5996,6785.153576,382,457.5407261,89.40875617,9999,319.6216838,305.7533581,296.7605677,148.3280096,59.21951616,49.21224192,45.62088384,28.6784,23.10935808,43.73024192,149.8914419,279.4604838,18326.34729,18469.54966,17118.58094,15459.74376,14045.64598,11978.06152,12544.26423,15887.95616,18553.94536,21347.71576,20374.9235,18292.74036,25.78387948,25.22697616,24.68906491,23.92697553,22.1321605,20.31603951,20.02697591,21.23216027,23.23216027,25.62697629,25.88387956,25.38387956,32.2160401,31.71604031,31.12697629,30.41603968,28.61604044,26.75913618,27.02697591,28.23216027,30.32697515,32.6269749,32.88388116,32.38388116,19.28387948,18.78387948,18.20000076,17.5,15.69999981,13.82697584,13.02122427,14.23215993,16.23216027,18.6321605,18.82697515,18.38387956,1.200000048,1.162088423,1.126975838,1.143095842,1.110935834,0.978775803,1,1.100000024,1.410935787,1.700000048,1.643095842,1.299999952
19,-14.35642,35.82491,moz,maize,Mecanhelas,0.01618595,1.325629305,4500,6000,0.50582638,3198,2859.735777,656,657.7147598,89.38201875,1,254.5973203,204.3726797,171,59.59732032,8.40267968,10.2704,8.13812032,19.64307968,18.64307968,11,64,187.2345594,17016.61403,17117.09973,16973.23652,16284.77355,15818.37266,14064.23951,14425.8849,17012.39594,19612.65244,21689.99617,20219.8248,17332.24095,24.39999962,24.39999962,24.10000038,23.29999924,21.43569179,19.5,19.20000076,20.34891942,22.73569225,25.33569141,25.83569141,24.89999962,30.84891942,30.84891942,30.5,29.74892002,27.88618753,25.93569179,25.26273184,26.39999962,28.76273184,31.38618753,31.88618753,30.96273189,18,18,17.62704048,16.89999962,15,13.10000038,13.19999981,14.33569202,16.68618868,19.30865182,19.77295965,18.88618753,1.786771997,1.772959978,1.772959978,1.513227971,1.859732014,1.759147943,2,1.627624078,2.436276125,2.299999952,2.113811956,1.899999976
20,-11.05858,39.48982,moz,maize,Mueda,0.00166562,0.136414278,4500,6000,45.28788582,45,3301.439288,56,188.8358763,89.50882961,1,197.2667187,197.6333594,219.6043187,146.2541594,25.20848128,6,6,4,7.57415936,18.51495936,61.34031872,180.6070374,17089.87906,16734.93856,16958.7913,16043.16057,16486.47828,15821.69352,15838.8391,17947.65056,19692.19059,20051.11225,19671.55283,17832.93841,26.8940796,26.87487952,26.30882406,25.77060798,25.07488029,23.10882448,23.12192022,23.79408022,24.91327995,26.24722411,27.38543984,27.751496,33.22802367,33.15586348,32.58370458,32.05586428,31.35586424,29.4219197,29.10882448,29.72802404,30.8132803,32.18116817,33.31938374,33.7001841,20.60882448,20.5617843,20.0088241,19.4748799,18.77487987,16.77487987,17.17488042,17.84703942,18.96623987,20.28544019,21.47234424,21.76624012,1.113095963,1.200000048,1.347039964,1.460135926,1.838215897,1.747040003,1.751311871,1.37215997,2.093895913,2.050336228,2.061687823,1.929575937
21,-16.83378,37.88776,moz,maize,Maganja_da_Cost,0.0053083,0.43474977,4500,6000,8.806971776,7376,8621.532154,45,112.1349325,89.44373231,9999,244.1072,216.9548723,230.5536,142.1417446,74.55058304,54.42912768,60.98272768,26.53632768,13,25.53632768,71.9688,186.5051277,19574.48829,18802.28832,18308.89116,16289.28914,14629.35095,12916.78542,13036.85467,16569.98819,19636.51167,21944.84464,21260.75982,19606.45323,27.20312072,27.14636779,26.24636729,25.44636703,23.40311963,21.60000038,21.20312072,22.54636741,24.44636703,26.84636665,27.44497425,27.14636779,33.19100609,33.14636677,32.24636729,31.44636703,29.44636703,27.54776018,27.54636741,28.84636665,30.74636729,33.09273482,33.74636729,33.44636805,21.20172797,21.20000076,20.20312072,19.40311963,17.40311963,15.6017276,14.90311963,16.29999924,18.10312039,20.50312001,21.15536059,20.89999962,1.543247242,1.600000024,1.399999976,1.244640005,1.401392744,1.555360013,1.358479966,1.799999952,1.855359966,2.055359947,1.799999952,1.656752805
22,-18.74899,33.35775,moz,maize,Manica,0.00082948,0.067934412,4500,6000,42.15983795,8932,10752.68306,432,561.3826417,89.29163237,9999,218.458316,230.43,146.861832,62.895768,23,16.267116,12.645916,17.6212,19.6212,40.6724,110.6724,220.2424,20859.28468,20190.03776,19580.09182,17567.36138,15738.42183,14012.4627,14515.24601,16940.50873,19666.6919,20905.92313,20469.47808,19987.87896,24.47840832,24.27840797,23.37840794,22.17840908,19.67840908,17.71628891,17.41628808,19.67840908,22.17840908,24.87840794,24.77840797,24.5784087,31.61381723,31.35681667,30.45681664,29.25681628,26.75681628,24.79469643,23.91628808,26.21628891,28.71381694,31.37840794,31.3138165,31.1301057,17.39999962,17.11628884,16.24300011,15.04300016,12.54300016,10.58088015,10.85928841,13.14300014,15.64300014,18.32140813,18.22140842,18.04300016,1.737880012,1.54300001,1.562120015,1.426711583,1.399999976,1.394879975,1.221591627,1.497351599,2.075760018,2.237880012,1.986183171,1.797528397
23,-16.10812,37.47117,moz,maize,Ile,0.006856,0.5615064,4500,6000,23.53488286,5871,23841.16144,363,429.4388851,89.43176786,9999,273.6151315,250.0916,228.4552342,131.5406288,53.04706304,40.02996576,45.98083424,20.50436576,13.49563424,35.9596,106.5064342,239.5938973,18576.65916,18486.9564,17345.23774,15618.83757,14058.54196,12176.3158,12645.30482,16126.49948,18956.1953,21457.8692,20688.37647,18624.20803,25.89999962,25.94552322,24.9474398,24.04744018,21.79787585,19.89999962,19.54744018,20.64744056,23.54744018,26.34339944,26.44531637,25.9474398,32.04743928,32.04743928,31.04744018,30.14744056,27.9474398,26.04744018,26.74744004,27.84743942,30.74956343,33.5,33.64743956,33.14743956,19.79787585,19.79999924,18.79999924,17.94552322,15.64744011,13.79787676,12.34743992,13.44531639,16.34743942,19.14340055,19.24340006,18.74744004,1.145523459,1.104040025,1.147440035,1.098083447,1.299999952,1,1,1.102123448,1.399999976,1.700000048,1.501916576,1.24764685
24,-15.90404,39.83609,moz,maize,Angoche,0.01338801,1.096478019,4500,6000,31.46048252,5679,9754.947869,46,112.0401263,89.50934771,9999,209.9848,182.0126282,191.1818282,103.2876563,35.4468,32.01777184,31.99742816,16.82074368,6.1692,25.01262816,52.02782816,142.154,19824.80297,19896.34664,19178.98533,17765.86498,16255.78636,14711.3544,14918.758,17522.58119,20832.35817,22958.65497,22530.74713,20537.32759,27.59873756,26.5,26.20000076,25.70000076,24.10000038,22.60000038,22.10000038,22.90151962,24.29999924,25.70000076,26.61692045,27.30025642,33.41692127,32.31691962,32.00025718,31.51692006,29.9181825,28.4181825,27.61818327,28.41843969,29.8169193,31.20025794,32.11843889,32.81691962,21.70000076,20.60000038,20.29999924,19.80126206,18.28333668,16.70126356,16.60000038,17.39999962,18.79999924,20.10000038,21.10000038,21.79999924,1.700000048,1.799999952,1.619702843,1.683337228,1.836622777,1.899999976,2.218440031,1.982074364,2.200000048,2.484600015,2.204045679,2.08055429
25,-14.3323,39.31066,moz,maize,Mecuburi,0.01745295,1.429396605,4500,6000,8.556016546,3138,2026.333055,336,356.9469847,89.49570959,1,252.1377792,242.7617792,184,70.8622208,8.624,5.9169792,4,3,4,15,58.1377792,188.4688,17848.60849,17622.63631,17524.6896,16632.5476,15729.6,14328.18868,14543.81778,16947.912,19621.14975,21986.83301,21292.5184,19107.57626,26.21552026,26.0779203,25.97791992,25.61552044,24.00721795,22.56414232,22.16414271,22.92929765,24.67792068,26.37791953,26.67792068,26.67792068,32.47792034,32.27791957,32.17792026,31.81551956,30.25583949,28.77791957,28.81551956,29.61552044,31.31551956,33.01551976,33.40721849,33.40721849,20.01552006,19.82929727,19.72929824,19.37791953,17.80721761,16.36414182,15.47791992,16.27791957,17.97791992,19.67792068,19.97791992,19.97791992,1.200000048,1.191697966,1.200000048,1.213777955,1.551377932,1.551377932,1.662400039,1.737600012,1.886222053,1.837599961,1.837599961,1.329297879
26,-15.74876,36.69014,moz,maize,Namarroi,0.08217051,6.729764769,4500,6000,4.088261753,5404,15562.11039,548,584.3572732,89.40710242,9999,319.5719398,302.4454797,300.2591398,138.2649805,55.3512,47.0344,40.11126016,30.55673984,22,44.23993984,149.5911398,274.5142797,17890.8867,18099.46492,16837.22318,15309.48179,14065.10412,11826.34491,12528.75957,15841.32566,18523.89765,21142.80806,20210.53458,17829.94522,24.8871316,24.67600669,24.07600631,23.27600562,21.34432542,19.27600562,18.9443258,20.07600631,22.67600669,25.19656036,25.34432542,24.97600592,31.17600669,30.97600592,30.37600554,29.57600631,27.62033249,25.54432619,26.04432619,27.17600669,29.7443261,32.27600562,32.44432687,32.07600486,18.6316805,18.43167974,17.83167936,17,15.07600631,13,11.84432595,13,15.57600631,18.09656037,18.25545195,17.89999962,1.244326021,1.200000048,1.200000048,1.323993942,1.200000048,1.020553989,1.100000024,1.200000048,1.67774801,1.820553941,1.620554013,1.492313982
27,-21.10603,34.50199,moz,maize,Machanga,0.00129773,0.106284087,4500,6000,14.7990705,10209,4540.203829,24,54.41476098,89.323647,1,153.9415957,186.2820043,100.7764,48.37080864,21.94159568,16.16519568,13.05840432,11.7388,13.16519568,31,77,157.2820043,20897.39416,20309.34546,18998.24826,16576.03748,14147.4748,12290.61342,12677.67061,15306.7552,18354.52057,20416.08744,21126.3208,20574.67328,26.65736103,26.19416031,25.55736065,24.39999962,22.29415889,20,19.69416031,20.95736027,22.67764068,24.67764068,25.77763958,26.0776403,33.55151921,33.07763882,32.47764034,31.35151954,29.17764068,26.89415916,25.89415916,27.15736103,28.87763953,30.85527987,31.97763991,32.27763958,19.77387964,19.29999924,18.67972112,17.51651963,15.39999962,13.11651985,13.5,14.75736046,16.47763991,18.47763991,19.5776403,19.89415916,1.973879994,1.677640042,1.577640019,1.457360422,1.399999976,1.299999952,1.600000024,1.87387997,2.299999952,2.444720053,2.226120023,2.096239948
