id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"11270,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4491241170,-16.6748185140"
"11271,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5427347130,-16.6764039740"
"11272,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6363553620,-16.6779472650"
"11273,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7299857960,-16.6794483700"
"11274,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8236257430,-16.6809072680"
"11275,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9172749310,-16.6823239410"
"11276,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0109330900,-16.6836983700"
"11277,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1045999490,-16.6850305380"
"11278,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1982752350,-16.6863204270"
"11409,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3538080940,-16.7634049390"
"11410,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4474522010,-16.7650418550"
"11411,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5411066550,-16.7666363830"
"11412,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6347711860,-16.7681885020"
"11413,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7284455220,-16.7696981930"
"11414,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8221293920,-16.7711654370"
"11415,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9158225240,-16.7725902130"
"11416,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0095246470,-16.7739725040"
"11417,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1032354880,-16.7753122930"
"11418,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1969547760,-16.7766095600"
"11549,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3520817220,-16.8536180100"
"11550,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4457699360,-16.8552642440"
"11551,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5394685210,-16.8568678480"
"11552,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6331772040,-16.8584288030"
"11553,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7268957140,-16.8599470890"
"11554,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8206237790,-16.8614226850"
"11555,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9143611270,-16.8628555720"
"11556,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0081074850,-16.8642457330"
"11557,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1018625810,-16.8655931490"
"11558,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1956261430,-16.8668978020"
"11559,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2893978960,-16.8681596760"
"11689,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3503447090,-16.9438301160"
"11690,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4440773010,-16.9454856760"
"11691,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5378202870,-16.9470983660"
"11692,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6315733950,-16.9486681650"
"11693,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7253363510,-16.9501950520"
"11694,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8191088840,-16.9516790080"
"11695,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9128907200,-16.9531200140"
"11696,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0066815860,-16.9545180520"
"11697,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1004812090,-16.9558731020"
"11698,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1942893170,-16.9571851470"
"11699,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2881056350,-16.9584541710"
"11829,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3485970290,-17.0340412530"
"11830,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4423742730,-17.0357061480"
"11831,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5361619330,-17.0373279310"
"11832,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6299597370,-17.0389065820"
"11833,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7237674120,-17.0404420790"
"11834,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8175846850,-17.0419344030"
"11835,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9114112820,-17.0433835350"
"11836,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0052469290,-17.0447894560"
"11837,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0990913530,-17.0461521470"
"11838,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1929442800,-17.0474715920"
"11839,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2868054360,-17.0487477720"
"11969,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3468386600,-17.1242514150"
"11970,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4406608270,-17.1259256530"
"11971,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5344934350,-17.1275565390"
"11972,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6283362090,-17.1291440490"
"11973,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7221888760,-17.1306881640"
"11974,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8160511620,-17.1321888640"
"11975,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9099227930,-17.1336461290"
"11976,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0038034950,-17.1350599410"
"11977,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0976929940,-17.1364302810"
"11978,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1915910150,-17.1377571320"
"11979,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2854972830,-17.1390404750"
"11980,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.3794115240,-17.1402802950"
"12109,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3450695770,-17.2144605970"
"12110,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4389369410,-17.2161441880"
"12111,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5328147700,-17.2177841840"
"12112,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6267027870,-17.2193805620"
"12113,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7206007200,-17.2209333030"
"12114,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8145082940,-17.2224423870"
"12115,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9084252340,-17.2239077930"
"12116,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0023512650,-17.2253295030"
"12117,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0962861130,-17.2267074990"
"12118,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1902295020,-17.2280417620"
"12119,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2841811570,-17.2293322750"
"12120,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.3781408030,-17.2305790220"
"12249,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3432897560,-17.3046687960"
"12250,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4372025920,-17.3063617480"
"12251,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5311259150,-17.3080108620"
"12252,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6250594510,-17.3096161170"
"12253,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7190029240,-17.3111774920"
"12254,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8129560600,-17.3126949670"
"12255,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9069185830,-17.3141685220"
"12256,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0008902180,-17.3155981380"
"12257,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0948706900,-17.3169837960"
"12258,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1888597220,-17.3183254790"
"12259,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2828570400,-17.3196231690"
"12260,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.3768623660,-17.3208768490"
"12389,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3414991740,-17.3948760050"
"12390,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4354577550,-17.3965783270"
"12391,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5294268480,-17.3982365680"
"12392,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6234061760,-17.3998507080"
"12393,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7173954650,-17.4014207250"
"12394,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8113944380,-17.4029465990"
"12395,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9054028200,-17.4044283100"
"12396,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9994203350,-17.4058658390"
"12397,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0934467070,-17.4072591680"
"12398,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1874816580,-17.4086082770"
"12399,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2815249140,-17.4099131500"
"12400,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.3755761960,-17.4111737700"
"12530,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4337024070,-17.4867939210"
"12531,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5277175440,-17.4884612980"
"12532,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6217429410,-17.4900843310"
"12533,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7157783210,-17.4916629990"
"12534,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8098234080,-17.4931972800"
"12535,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9038779250,-17.4946871550"
"12536,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.9979415960,-17.4961326050"
"12537,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.0920141430,-17.4975336100"
"12538,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.1860952910,-17.4988901530"
"12539,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,36.2801847610,-17.5002022170"
"12669,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.3378856250,-17.5752874360"
"12670,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.4319365230,-17.5770085250"
"12671,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.5259979820,-17.5786850470"
"12672,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.6200697230,-17.5803169820"
"12673,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.7141514710,-17.5819043070"
"12674,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8082429470,-17.5834470040"
"12814,Morrumbala,MOZ,Mozambique,""Rice, Paddy"",2000,3183.000000000000000,1.200125667600000,3820.000000000000000,1313555.1120000000,585.1670000000,35.8066530340,-17.6736957670"
"6398,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0867796480,-13.5392388640"
"6537,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9939923120,-13.6292934140"
"6538,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0864335450,-13.6296503270"
"6677,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9936084220,-13.7197017550"
"6678,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0860849180,-13.7200611250"
"6817,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9932217470,-13.8101094260"
"6818,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0857337610,-13.8104712540"
"6819,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.1782483090,-13.8107982440"
"6953,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.6226716450,-13.8987086060"
"6954,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.7152067120,-13.8992131480"
"6955,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.8077453450,-13.8996826350"
"6956,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9002872870,-13.9001170610"
"6957,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9928322810,-13.9005164210"
"6958,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0853800700,-13.9008807100"
"6959,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.1779303980,-13.9012099230"
"7093,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.6221353140,-13.9891027040"
"7094,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.7147063900,-13.9896106550"
"7095,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.8072810370,-13.9900833150"
"7096,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.8998590000,-13.9905206780"
"7097,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9924400200,-13.9909227370"
"7098,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0850238410,-13.9912894880"
"7099,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.1776102050,-13.9916209260"
"7100,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.2701988550,-13.9919170470"
"7233,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.6215951540,-14.0794961090"
"7234,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.7142024950,-14.0800074730"
"7235,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.8068134140,-14.0804833080"
"7236,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.8994276550,-14.0809236090"
"7237,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,37.9920449580,-14.0813283700"
"7238,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.0846650680,-14.0816975850"
"7239,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.1772877260,-14.0820312500"
"7240,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.2699126740,-14.0823293600"
"7241,Nipepe,MOZ,Mozambique,""Rice, Paddy"",2000,68.000000000000000,0.573529411760000,39.000000000000000,445795.9330000000,350.9470000000,38.3625396550,-14.0825919120"
