alloc_key,lon,lat,country,c_code,state,statearea_ha,perimeter_km,year,crop,yield,harv_area_ha,production_ha,geometry
9551,31.8477227503,-15.5040577358,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-268816.4422797839 8273046.256368597)
9552,31.9402418592,-15.5070477138,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-258816.4422848617 8273046.256365264)
9553,32.032780906,-15.509999501800001,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-248816.4422830638 8273046.256366515)
9554,32.125339635500005,-15.5129130625,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-238816.4422853254 8273046.256369848)
9555,32.217917792399994,-15.5157883591,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-228816.4422808805 8273046.256369644)
9556,32.3105151209,-15.5186253552,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-218816.4422811843 8273046.256367011)
9557,32.403131365,-15.521424014800001,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-208816.4422879376 8273046.25637094)
9558,32.4957662686,-15.5241843026,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-198816.4422816728 8273046.256365352)
9559,32.588419574899994,-15.5269061834,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-188816.4422889426 8273046.256373964)
9560,32.6810910273,-15.5295896229,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-178816.4422829327 8273046.25637439)
9561,32.7737803685,-15.532234587,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-168816.4422833077 8273046.256373156)
9562,32.8664873412,-15.5348410422,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-158816.4422797936 8273046.256363599)
9563,32.9592116876,-15.5374089552,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-148816.442287783 8273046.256368844)
9689,31.6595532175,-15.587626345699999,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-288816.4422815969 8263046.256368562)
9690,31.7520710528,-15.5907112002,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-278816.4422847967 8263046.256367156)
9691,31.844609376799998,-15.5937577099,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-268816.4422887733 8263046.256373292)
9692,31.9371679346,-15.596765836500001,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-258816.4422836199 8263046.256365135)
9693,32.0297464708,-15.599735541700001,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-248816.4422818165 8263046.256372087)
9694,32.1223447298,-15.602666788199999,Mozambique,MOZ,Maravia,1673164.527127983,552.7896150819,2000,Maize,1.202643171806167,3859.0,4641.0,POINT (-238816.4422825282 8263046.256364645)
22037,34.0176617258,-23.5832488108,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442288484366 7383046.256364753)
22177,34.014247887399996,-23.6732328893,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442288841994 7373046.256372854)
22178,34.111955146999996,-23.6763543083,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557716986281 7373046.256368826)
22179,34.2096790248,-23.6794144669,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771469744 7373046.256364845)
22180,34.307419193099996,-23.6824133235,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771481519 7373046.25636437)
22181,34.4051753238,-23.6853508373,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.5577198778 7373046.256372633)
22182,34.5029470883,-23.6882269685,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.5577142667 7373046.256374276)
22183,34.600734158,-23.691041678,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.5577135593 7373046.256368427)
22184,34.6985362038,-23.6937949274,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771282228 7373046.256367167)
22185,34.7963528964,-23.6964866792,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771731131 7373046.25637445)
22317,34.010817103200004,-23.7632154565,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442287603219 7363046.256365698)
22318,34.108590935900004,-23.7663501671,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557720148237 7363046.256373355)
22319,34.2063814373,-23.769423357199997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771982478 7363046.256363662)
22320,34.304188278699996,-23.7724349847,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771879922 7363046.256371886)
22321,34.402011131,-23.7753850089,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.55771889264 7363046.256368944)
22322,34.4998496647,-23.778273389499997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771197233 7363046.256372547)
22323,34.5977035502,-23.7811000873,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55771251023 7363046.256370635)
22324,34.6955724574,-23.7838650638,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771462363 7363046.256364578)
22325,34.7934560559,-23.786568281199997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771189317 7363046.256369982)
22457,34.007369321700004,-23.8531965065,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442287490645 7353046.256373429)
22458,34.1052100559,-23.856344526599997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557717473537 7353046.256368892)
22459,34.2030675097,-23.8594307654,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55772009143 7353046.256369974)
22460,34.3009413533,-23.862455180999998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771768768 7353046.256365644)
22461,34.3988312567,-23.8654177321,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.5577196271 7353046.256370466)
22462,34.4967368894,-23.8683183785,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771789642 7353046.256368242)
22463,34.5946579207,-23.8711570806,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55771522649 7353046.256368637)
22464,34.6925940196,-23.873933799699998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771532678 7353046.256373681)
22465,34.790544854699995,-23.8766484981,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771232618 7353046.256366499)
22466,34.8885100945,-23.879301138600002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (81183.55771903606 7353046.256367829)
22467,34.9864894069,-23.8818916851,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (91183.55771729856 7353046.256368073)
22597,34.0039044911,-23.9431760339,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442285486206 7343046.256370702)
22598,34.1018124562,-23.9463373812,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557712432463 7343046.256363496)
22599,34.1997371922,-23.9494366862,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.5577211277 7343046.256369534)
22600,34.2976783681,-23.9524739069,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771721405 7343046.25636436)
22601,34.395635653,-23.9554490017,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.55771935731 7343046.256372845)
22602,34.4936087154,-23.9583619303,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771958706 7343046.256367011)
22603,34.591597223600004,-23.9612126528,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55772011937 7343046.256367425)
22604,34.6896008455,-23.9640011304,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771483865 7343046.256364977)
22605,34.7876192489,-23.966727325,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771779286 7343046.256366359)
22606,34.885652101,-23.9693911994,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (81183.5577122533 7343046.256370428)
22607,34.983699069000004,-23.9719927173,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (91183.55771118205 7343046.256370196)
22737,34.000422559200004,-24.033154033000002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (-8816.442285957106 7333046.256365111)
22738,34.098398085700005,-24.036328725300002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557711817091 7333046.256365259)
22739,34.1963904346,-24.039441114099997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.5577202905 7333046.256370002)
22740,34.2943992739,-24.0424911571,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771566625 7333046.2563643)
22741,34.3924242717,-24.0454788125,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.5577167414 7333046.25637182)
22742,34.4904650955,-24.0484040398,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771588581 7333046.25636386)
22743,34.5885214126,-24.0512667988,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55771547015 7333046.256371818)
22744,34.68659289,-24.054067050700002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55772096646 7333046.256364929)
22745,34.7846791942,-24.056804757,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.5577160244 7333046.256371821)
22746,34.8827799917,-24.059479880500003,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (81183.55771619431 7333046.256371272)
22878,34.0949668929,-24.1263185534,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557716138719 7323046.256370852)
22879,34.1930271864,-24.129444043699998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771820602 7323046.256367991)
22880,34.2911040212,-24.132506926199998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771319504 7323046.256372901)
22881,34.3891970643,-24.1355071592,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.55771164771 7323046.256374344)
22882,34.4873059823,-24.138444701799997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771636934 7323046.25636535)
22883,34.5854304414,-24.141319513699997,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55772107933 7323046.256365569)
22884,34.683570107399994,-24.144131555700003,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771155003 7323046.256365959)
22885,34.7817246462,-24.1468807894,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771472718 7323046.256363774)
22886,34.879893723,-24.1495671771,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (81183.55771630607 7323046.256371234)
23018,34.0915188259,-24.2163068601,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557719872333 7313046.256365515)
23019,34.1896473968,-24.2194454695,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771820323 7313046.256371275)
23020,34.2877925602,-24.222521209099998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55771349702 7313046.256364399)
23021,34.3859539821,-24.2255340367,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.55771661451 7313046.256365612)
23022,34.4841313279,-24.228483911199998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771169689 7313046.256366421)
23023,34.582324263000004,-24.2313707923,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55771538737 7313046.256364584)
23024,34.6805324522,-24.2341946404,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (61183.55771477951 7313046.256373333)
23025,34.7787555602,-24.2369554171,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (71183.55771935382 7313046.25636768)
23158,34.0880538325,-24.306293639699998,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557720291486 7303046.256367825)
23159,34.1862510146,-24.3094453862,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771749141 7303046.256365134)
23160,34.2844648408,-24.3125340002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (21183.55772101757 7303046.256368596)
23161,34.3826949758,-24.3155594395,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (31183.55771413341 7303046.256374308)
23162,34.4809410843,-24.318521662800002,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (41183.55771382042 7303046.256373903)
23163,34.5792028305,-24.3214206296,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (51183.55771887692 7303046.256364029)
23298,34.0845718602,-24.3962788867,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (1183.557719621575 7293046.256374186)
23439,34.179408266100005,-24.4894406702,Mozambique,MOZ,Panda,752721.7726504435,405.4564258226,2000,Maize,0.553502363558229,6981.0,3864.0,POINT (11183.55771705072 7283046.256365894)
13635,34.0048210677,-18.1768322739,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228287868 7983046.256363981)
13774,33.9080089809,-18.2643801173,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.44227927155 7973046.256368786)
13775,34.0022451791,-18.266871252999998,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228502002 7973046.256368052)
13776,34.0964963403,-18.269316285,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44228591688 7973046.256372536)
13777,34.1907621858,-18.2717151817,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.442286959966 7973046.256365984)
13914,33.905369788,-18.3544047697,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.44228738372 7963046.256367926)
13915,33.9996543275,-18.3569090327,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228773785 7963046.256371803)
13916,34.0939538657,-18.3593669495,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44228693389 7963046.25637068)
13917,34.1882681233,-18.3617784881,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.442284894059 7963046.256372066)
13918,34.2825968207,-18.3641436172,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (1183.557713047368 7963046.256371308)
13919,34.3769396782,-18.366462306,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (11183.55771624338 7963046.256374441)
13920,34.4712964157,-18.3687345245,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (21183.55771732709 7963046.256364169)
14054,33.902715317399995,-18.4444282038,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.44228648592 7953046.256368379)
14055,33.997048477199996,-18.4469456073,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228673307 7953046.256364181)
14056,34.091396671700004,-18.449416421600002,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44228505722 7953046.256374191)
14057,34.1857596209,-18.451840614800002,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.442284899706 7953046.256373865)
14058,34.2801370446,-18.4542181553,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (1183.55771437526 7953046.256371552)
14059,34.374528662399996,-18.4565490122,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (11183.55771820748 7953046.256364211)
14060,34.4689341935,-18.458833155,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (21183.55771431804 7953046.256370235)
14061,34.5633533571,-18.4610705542,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (31183.55771625444 7953046.25636408)
14062,34.657785872,-18.463261180499998,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (41183.55771830899 7953046.256364027)
14194,33.9000455324,-18.5344504137,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.4422824491 7943046.25637188)
14195,33.9944275922,-18.5369809708,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.4422838965 7943046.256367348)
14196,34.0888247229,-18.539464695699998,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44228739495 7943046.256369715)
14197,34.183236644000004,-18.5419015562,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.442279467767 7943046.256367297)
14198,34.2776630744,-18.5442915205,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (1183.557715532777 7943046.256369455)
14199,34.3721037332,-18.5466345576,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (11183.55772080453 7943046.256364588)
14200,34.4665583389,-18.5489306368,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (21183.55772048555 7943046.256373447)
14201,34.5610266099,-18.551179728399998,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (31183.55771407823 7943046.256372988)
14202,34.6555082645,-18.553381803,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (41183.55771395954 7943046.256374078)
14333,33.8029445443,-18.6218806273,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-48816.44228021998 7933046.256374291)
14334,33.897360395999996,-18.6244713936,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.4422854617 7933046.256368949)
14335,33.9917916362,-18.6270151175,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228532014 7933046.256370088)
14336,34.086237983800004,-18.629511766,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44228608714 7933046.256366603)
14337,34.1806991575,-18.631961306500003,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.44228894671 7933046.25636987)
14338,34.2751748759,-18.6343637072,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (1183.557721343182 7933046.256369734)
14339,34.3696648569,-18.6367189368,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (11183.55771157314 7933046.256366217)
14340,34.464168818800005,-18.6390269645,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (21183.5577159634 7933046.256372686)
14341,34.5586864792,-18.6412877604,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (31183.55772046262 7933046.256368524)
14473,33.8001945954,-18.7118869477,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-48816.44228382048 7923046.256373787)
14474,33.8946598712,-18.7144911375,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.44227908866 7923046.256373106)
14475,33.989140572800004,-18.717048041600002,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228122151 7923046.256372795)
14476,34.0836364186,-18.719557626700002,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-18816.44227876869 7923046.256374158)
14477,34.1781471265,-18.7220198602,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-8816.442285845173 7923046.256367192)
14478,34.2726724145,-18.7244347099,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (1183.557719900215 7923046.256365726)
14479,34.3672119999,-18.726802144300002,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (11183.55771314242 7923046.25637194)
14480,34.4617656002,-18.7291221327,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (21183.55771577894 7923046.25636793)
14481,34.5563329324,-18.7313946447,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (31183.55772099778 7923046.256369304)
14614,33.8919439204,-18.8045096397,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-38816.44228205027 7913046.256363563)
14615,33.9864743651,-18.8070797374,Mozambique,MOZ,Gorongosa,683352.7441122661,409.3477191111,2000,Maize,1.100018385732672,5439.0,5983.0,POINT (-28816.44228751073 7913046.256364084)
