id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"17822",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.6774475155,-20.8359112979
"17823",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.7729848936,-20.8394244663
"17824",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.8685419481,-20.8428848967
"17825",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.9641183831,-20.8462925435
"17826",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.0597139026,-20.8496473618
"17827",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.1553282101,-20.8529493075
"17828",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.2509610091,-20.8561983368
"17829",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3466120023,-20.8593944069
"17830",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.4422808924,-20.8625374756
"17271",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5508667489,-20.5058340096
"17411",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5476676972,-20.5957845079
"17412",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6432035274,-20.5987786758
"17551",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5444514827,-20.6857335934
"17552",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6400430025,-20.6887420032
"17553",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.7356514342,-20.6916977871
"17691",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5412180595,-20.7756812600
"17692",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6368655658,-20.7787039278
"17693",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.7325300293,-20.7816737208
"17694",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.8282111520,-20.7845905998
"17831",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5379673816,-20.8656275014
"17832",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6336711719,-20.8686644435
"17833",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.7293919650,-20.8716482616
"17834",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.8251294622,-20.8745789164
"17970",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.4389563776,-20.9524677459
"17971",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.5346994025,-20.9555723116
"17972",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6304597752,-20.9586235443
"17973",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.7262371967,-20.9616214037
"17974",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.8220313673,-20.9645658500
"17961",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.5780990050,-20.9221336726
"17962",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.6736724915,-20.9257163050
"17963",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.7692660033,-20.9292459986
"17964",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.8648792444,-20.9327227070
"17965",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.9605119183,-20.9361463841
"17966",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.0561637281,-20.9395169850
"17967",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.1518343766,-20.9428344651
"17968",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.2475235663,-20.9460987805
